UTC,dateTime,Anapra_o3Vo,Teledyne_o3Ppm
"2019-04-11 23:50:00",1555026600,8.35714285714286,49.7150728249852
"2019-04-11 23:55:00",1555026900,8.52083333333333,50.3798971176147
"2019-04-12 00:00:00",1555027200,8.21428571428571,51.6917231671222
"2019-04-12 00:05:00",1555027500,7.9375,52.4006416506884
"2019-04-12 00:10:00",1555027800,8.19148936170213,51.5428730402237
"2019-04-12 00:15:00",1555028100,8.12765957446809,50.5573523521423
"2019-04-12 00:20:00",1555028400,8.125,52.3301998185523
"2019-04-12 00:25:00",1555028700,7.87234042553191,52.2304033206988
"2019-04-12 00:30:00",1555029000,8,53.9104743859707
"2019-04-12 00:35:00",1555029300,7.6551724137931,54.2071701142846
"2019-04-12 00:40:00",1555029600,7.42553191489362,52.7016852027492
"2019-04-12 00:45:00",1555029900,7.4468085106383,51.7428849538167
"2019-04-12 00:50:00",1555030200,7.41666666666667,50.5974233650867
"2019-04-12 00:55:00",1555030500,7.34042553191489,51.6924302577972
"2019-04-12 01:00:00",1555030800,7.12765957446809,50.2833203792572
"2019-04-12 01:05:00",1555031100,7.3125,50.6756233987929
"2019-04-12 01:10:00",1555031400,7.65957446808511,48.439968853462
"2019-04-12 01:15:00",1555031700,7.68085106382979,49.0201321886731
"2019-04-12 01:20:00",1555032000,7.57446808510638,49.7622986316681
"2019-04-12 01:25:00",1555032300,7.29166666666667,48.4042717073022
"2019-04-12 01:30:00",1555032600,7.08510638297872,49.0593086242676
"2019-04-12 01:35:00",1555032900,7.12765957446809,48.0443338666643
"2019-04-12 01:40:00",1555033200,7.0625,48.0847226338214
"2019-04-12 01:45:00",1555033500,7.02127659574468,47.9309292793274
"2019-04-12 01:50:00",1555033800,6.85106382978723,47.6212864387326
"2019-04-12 01:55:00",1555034100,6.93617021276596,46.561009970056
"2019-04-12 02:00:00",1555034400,6.8125,45.1341489478003
"2019-04-12 02:05:00",1555034700,6.70212765957447,46.0738557338715
"2019-04-12 02:10:00",1555035000,6.80851063829787,44.799019348927
"2019-04-12 02:15:00",1555035300,6.77083333333333,46.2594266684659
"2019-04-12 02:20:00",1555035600,6.78723404255319,45.8648203825339
"2019-04-12 02:25:00",1555035900,6.65957446808511,45.6375184116593
"2019-04-12 02:30:00",1555036200,6.70833333333333,45.3655014520959
"2019-04-12 02:35:00",1555036500,6.85106382978723,42.7820689825364
"2019-04-12 02:40:00",1555036800,6.78723404255319,41.7683274269104
"2019-04-12 02:45:00",1555037100,6.95744680851064,42.7317765477192
"2019-04-12 02:50:00",1555037400,6.91666666666667,43.3675265143899
"2019-04-12 02:55:00",1555037700,6.87234042553191,45.8120648027903
"2019-04-12 03:00:00",1555038000,7.21276595744681,45.9420431206025
"2019-04-12 03:05:00",1555038300,7.39583333333333,42.9392904421178
"2019-04-12 03:10:00",1555038600,7.53191489361702,39.7070205211639
"2019-04-12 03:15:00",1555038900,7.76595744680851,41.4749456587292
"2019-04-12 03:20:00",1555039200,7.85106382978723,42.5957726698655
"2019-04-12 03:25:00",1555039500,7.74468085106383,41.9752558266244
"2019-04-12 03:30:00",1555039800,7.25531914893617,42.9064254760742
"2019-04-12 03:35:00",1555040100,7.29787234042553,43.1530846118927
"2019-04-12 03:40:00",1555040400,7.36170212765957,42.3493035634359
"2019-04-12 03:45:00",1555040700,7.59574468085106,40.8530879443205
"2019-04-12 03:50:00",1555041000,7.45833333333333,40.9862965713313
"2019-04-12 03:55:00",1555041300,7.4468085106383,41.9479823693997
"2019-04-12 04:00:00",1555041600,7.53191489361702,41.8413521566509
"2019-04-12 04:05:00",1555041900,7.68085106382979,41.3824163164411
"2019-04-12 04:10:00",1555042200,8,38.5109889839269
"2019-04-12 04:15:00",1555042500,8.07317073170732,39.7814626461122
"2019-04-12 04:20:00",1555042800,8.29166666666667,40.1695385685673
"2019-04-12 04:25:00",1555043100,8.27659574468085,41.7378253936768
"2019-04-12 04:30:00",1555043400,8.19148936170213,40.9482423342191
"2019-04-12 04:35:00",1555043700,8.23404255319149,41.8087102672722
"2019-04-12 04:40:00",1555044000,7.95833333333333,41.6786026000977
"2019-04-12 04:45:00",1555044300,7.74468085106383,41.543106776912
"2019-04-12 04:50:00",1555044600,7.61702127659574,38.3842095165718
"2019-04-12 04:55:00",1555044900,7.72413793103448,39.6474030657512
"2019-04-12 05:00:00",1555045200,7.85106382978723,39.8663320308778
"2019-04-12 05:05:00",1555045500,7.93617021276596,40.1852291445189
"2019-04-12 05:10:00",1555045800,7.91666666666667,38.3585649321351
"2019-04-12 05:15:00",1555046100,7.95744680851064,37.7732811893325
"2019-04-12 05:20:00",1555046400,7.97872340425532,37.0713213667085
"2019-04-12 05:25:00",1555046700,7.65957446808511,36.3483323596773
"2019-04-12 05:30:00",1555047000,7.66666666666667,36.0524319694156
"2019-04-12 05:35:00",1555047300,7.78723404255319,36.8747715368503
"2019-04-12 05:40:00",1555047600,7.82978723404255,37.2120264186416
"2019-04-12 05:45:00",1555047900,8.04166666666667,37.4710955142975
"2019-04-12 05:50:00",1555048200,8.12765957446809,35.6725398472377
"2019-04-12 05:55:00",1555048500,7.89285714285714,34.2126136779785
"2019-04-12 06:00:00",1555048800,7.95833333333333,34.5995622235675
"2019-04-12 06:05:00",1555049100,8,35.238334704049
"2019-04-12 06:10:00",1555049400,8.06382978723404,35.9731608600151
"2019-04-12 06:15:00",1555049700,7.95833333333333,36.0080889725104
"2019-04-12 06:20:00",1555050000,7.78723404255319,35.9459340601792
"2019-04-12 06:25:00",1555050300,7.5625,35.3029570352464
"2019-04-12 06:30:00",1555050600,7.74468085106383,34.4317996649095
"2019-04-12 06:35:00",1555050900,7.87234042553191,33.4879049301147
"2019-04-12 06:40:00",1555051200,7.80851063829787,31.8858436107636
"2019-04-12 06:45:00",1555051500,7.6875,30.6332743807537
"2019-04-12 06:50:00",1555051800,7.68085106382979,30.3728624831798
"2019-04-12 06:55:00",1555052100,7.76595744680851,29.3522967567927
"2019-04-12 07:00:00",1555052400,7.82978723404255,29.4959245681763
"2019-04-12 07:05:00",1555052700,7.9375,29.2118617226096
"2019-04-12 07:10:00",1555053000,7.8936170212766,0.88532722298103
"2019-04-12 07:15:00",1555053300,7.8125,1.66105246543884
"2019-04-12 07:20:00",1555053600,7.76595744680851,28.6479440000322
"2019-04-12 07:25:00",1555053900,7.63829787234043,31.4899268964442
"2019-04-12 07:30:00",1555054200,7.58333333333333,280.284485369921
"2019-04-12 07:35:00",1555054500,7.34042553191489,401.36821132753
"2019-04-12 07:40:00",1555054800,7.25531914893617,156.608847531405
"2019-04-12 07:45:00",1555055100,7.22916666666667,32.3653809547424
"2019-04-12 07:50:00",1555055400,7.21276595744681,33.3360618779689
"2019-04-12 07:55:00",1555055700,7.27659574468085,33.1384796234499
"2019-04-12 08:00:00",1555056000,7.14583333333333,33.1025378529618
"2019-04-12 08:05:00",1555056300,7.14893617021277,30.5464323538321
"2019-04-12 08:10:00",1555056600,7.03571428571429,24.6293958709353
"2019-04-12 08:15:00",1555056900,7,23.5960086920323
"2019-04-12 08:20:00",1555057200,7.08510638297872,27.1884983400755
"2019-04-12 08:25:00",1555057500,7.17021276595745,30.1766462670751
"2019-04-12 08:30:00",1555057800,7.17241379310345,31.5429591891132
"2019-04-12 08:35:00",1555058100,7.06382978723404,32.6394090767366
"2019-04-12 08:40:00",1555058400,7.02083333333333,31.3552948674069
"2019-04-12 08:45:00",1555058700,7.1063829787234,29.2410497312193
"2019-04-12 08:50:00",1555059000,6.91489361702128,27.969149142881
"2019-04-12 08:55:00",1555059300,6.89583333333333,27.445177032834
"2019-04-12 09:00:00",1555059600,6.97872340425532,26.7116832733154
"2019-04-12 09:05:00",1555059900,6.80851063829787,25.9057830252298
"2019-04-12 09:10:00",1555060200,6.8125,24.4367926875247
"2019-04-12 09:15:00",1555060500,6.68085106382979,21.5882292026427
"2019-04-12 09:20:00",1555060800,6.46808510638298,20.6810543814371
"2019-04-12 09:25:00",1555061100,6.64705882352941,24.8341183839021
"2019-04-12 09:30:00",1555061400,6.66666666666667,28.0115315972305
"2019-04-12 09:35:00",1555061700,6.65957446808511,28.1765615624118
"2019-04-12 09:40:00",1555062000,6.625,27.9194598140487
"2019-04-12 09:45:00",1555062300,6.74468085106383,32.2351982116699
"2019-04-12 09:50:00",1555062600,6.85106382978723,34.8365126018283
"2019-04-12 09:55:00",1555062900,6.75,35.5435710585261
"2019-04-12 10:00:00",1555063200,6.67857142857143,36.2605285195743
"2019-04-12 10:05:00",1555063500,6.6875,36.4919127487555
"2019-04-12 10:10:00",1555063800,6.72340425531915,36.2089691162109
"2019-04-12 10:15:00",1555064100,6.63829787234043,35.4693975226824
"2019-04-12 10:20:00",1555064400,6.77083333333333,33.9402682282204
"2019-04-12 10:25:00",1555064700,6.72340425531915,34.7227512541271
"2019-04-12 10:30:00",1555065000,6.61702127659574,34.8378243390252
"2019-04-12 10:35:00",1555065300,6.86206896551724,34.9982464464405
"2019-04-12 10:40:00",1555065600,6.74468085106383,37.3749027487672
"2019-04-12 10:45:00",1555065900,6.85416666666667,38.6965340800669
"2019-04-12 10:50:00",1555066200,6.91489361702128,39.2544603347778
"2019-04-12 10:55:00",1555066500,6.97872340425532,39.4644300621676
"2019-04-12 11:00:00",1555066800,7.125,38.9137917473203
"2019-04-12 11:05:00",1555067100,7.23404255319149,37.4791793823242
"2019-04-12 11:10:00",1555067400,7.51063829787234,35.772412044246
"2019-04-12 11:15:00",1555067700,7.40425531914894,33.4963032366282
"2019-04-12 11:20:00",1555068000,7.35416666666667,33.7031852722168
"2019-04-12 11:25:00",1555068300,7.31914893617021,33.3396364376869
"2019-04-12 11:30:00",1555068600,7.31914893617021,29.0999833072524
"2019-04-12 11:35:00",1555068900,7.3125,26.4009225821193
"2019-04-12 11:40:00",1555069200,7.17021276595745,25.7622589156741
"2019-04-12 11:45:00",1555069500,7.21276595744681,22.0722914905083
"2019-04-12 11:50:00",1555069800,7.14583333333333,18.46161292581
"2019-04-12 11:55:00",1555070100,7.08510638297872,16.693917016422
"2019-04-12 12:00:00",1555070400,7.17021276595745,19.0256273920943
"2019-04-12 12:05:00",1555070700,7.34042553191489,24.0111718962464
"2019-04-12 12:10:00",1555071000,7.25,20.1169212558601
"2019-04-12 12:15:00",1555071300,7.38297872340426,18.7829826025315
"2019-04-12 12:20:00",1555071600,7.53191489361702,12.9064876579103
"2019-04-12 12:25:00",1555071900,7.5531914893617,8.74648022070164
"2019-04-12 12:30:00",1555072200,7.52083333333333,11.0885390431048
"2019-04-12 12:35:00",1555072500,7.59574468085106,7.69088151454926
"2019-04-12 12:40:00",1555072800,7.63829787234043,3.384054375791
"2019-04-12 12:45:00",1555073100,7.82978723404255,3.05452960955946
"2019-04-12 12:50:00",1555073400,7.83333333333333,3.09254731450762
"2019-04-12 12:55:00",1555073700,7.85106382978723,3.34034731090069
"2019-04-12 13:00:00",1555074000,7.87234042553191,3.10027683786599
"2019-04-12 13:05:00",1555074300,7.95744680851064,3.30638139949125
"2019-04-12 13:10:00",1555074600,7.97916666666667,3.10885298392352
"2019-04-12 13:15:00",1555074900,7.95744680851064,3.43584547163565
"2019-04-12 13:20:00",1555075200,8.02127659574468,3.4935255452811
"2019-04-12 13:25:00",1555075500,8.21276595744681,3.55714122660748
"2019-04-12 13:30:00",1555075800,8.04255319148936,4.00783008337021
"2019-04-12 13:35:00",1555076100,8.04347826086956,4.31293839878506
"2019-04-12 13:40:00",1555076400,8.19148936170213,3.92716341995331
"2019-04-12 13:45:00",1555076700,8.27659574468085,3.88495240682437
"2019-04-12 13:50:00",1555077000,8.06382978723404,3.90450040205025
"2019-04-12 13:55:00",1555077300,8.23404255319149,4.30148339271545
"2019-04-12 14:00:00",1555077600,8.35416666666667,4.55687533646095
"2019-04-12 14:05:00",1555077900,8.29787234042553,4.92792692937349
"2019-04-12 14:10:00",1555078200,8.04255319148936,5.26598687918789
"2019-04-12 14:15:00",1555078500,8.04255319148936,4.88862969000128
"2019-04-12 14:20:00",1555078800,8,4.56641218330287
"2019-04-12 14:25:00",1555079100,7.84782608695652,5.3018380590232
"2019-04-12 14:30:00",1555079400,7.5531914893617,6.45539404124748
"2019-04-12 14:35:00",1555079700,7.6304347826087,6.61014882429146
"2019-04-12 14:40:00",1555080000,7.75,8.00556287100149
"2019-04-12 14:45:00",1555080300,7.76595744680851,10.3499321326231
"2019-04-12 14:50:00",1555080600,7.82978723404255,8.62949181191715
"2019-04-12 14:55:00",1555080900,7.70833333333333,6.97236839154871
"2019-04-12 15:00:00",1555081200,7.63829787234043,7.1058679615579
"2019-04-12 15:05:00",1555081500,8,7.29756597151239
"2019-04-12 15:10:00",1555081800,8.25,8.82669567156442
"2019-04-12 15:15:00",1555082100,8.23404255319149,8.72914500114245
"2019-04-12 15:20:00",1555082400,8.21276595744681,10.0266267281991
"2019-04-12 15:25:00",1555082700,7.9375,11.0824502706528
"2019-04-12 15:30:00",1555083000,7.93617021276596,12.0750900626183
"2019-04-12 15:35:00",1555083300,7.85106382978723,12.5477633708861
"2019-04-12 15:40:00",1555083600,7.8936170212766,12.1572574822299
"2019-04-12 15:45:00",1555083900,7.79166666666667,13.7967802882195
"2019-04-12 15:50:00",1555084200,7.61702127659574,13.8570733884486
"2019-04-12 15:55:00",1555084500,7.31914893617021,15.1065506004706
"2019-04-12 16:00:00",1555084800,7.08510638297872,15.8479131988332
"2019-04-12 16:05:00",1555085100,6.91489361702128,16.2170913446517
"2019-04-12 16:10:00",1555085400,6.88888888888889,16.6694898001755
"2019-04-12 16:15:00",1555085700,6.8,18.6591179132462
"2019-04-12 16:20:00",1555086000,6.97872340425532,17.0978599456419
"2019-04-12 16:25:00",1555086300,7.21276595744681,18.6593489763213
"2019-04-12 16:30:00",1555086600,7.34042553191489,18.8822578021458
"2019-04-12 16:35:00",1555086900,7.3695652173913,21.3942459060485
"2019-04-12 16:40:00",1555087200,7.41666666666667,22.7532256326558
"2019-04-12 16:45:00",1555087500,7.38297872340426,22.5282254736108
"2019-04-12 16:50:00",1555087800,7.5531914893617,23.0052863890866
"2019-04-12 16:55:00",1555088100,7.68085106382979,26.4351086435439
"2019-04-12 17:00:00",1555088400,7.63829787234043,31.320920355526
"2019-04-12 17:05:00",1555088700,7.93617021276596,28.8076633852582
"2019-04-12 17:10:00",1555089000,8.125,30.9282375287406
"2019-04-12 17:15:00",1555089300,8.31914893617021,33.996466513241
"2019-04-12 17:20:00",1555089600,8.34042553191489,36.8054378032684
"2019-04-12 17:25:00",1555089900,8.42553191489362,35.577215719223
"2019-04-12 17:30:00",1555090200,8.33333333333333,38.0506443554842
"2019-04-12 17:35:00",1555090500,8.35714285714286,38.580457710358
"2019-04-12 17:40:00",1555090800,8.2,38.2319558226032
"2019-04-12 17:45:00",1555091100,7.97727272727273,36.1212629457799
"2019-04-12 17:50:00",1555091400,7.89130434782609,36.9511941980433
"2019-04-12 17:55:00",1555091700,7.97872340425532,40.3659237861633
"2019-04-12 18:00:00",1555092000,7.64583333333333,42.8630336125692
"2019-04-12 18:05:00",1555092300,7.23404255319149,42.7678559247185
"2019-04-12 18:10:00",1555092600,7.06382978723404,42.2585445922098
"2019-04-12 18:15:00",1555092900,7.33333333333333,48.6912426418728
"2019-04-12 18:20:00",1555093200,7.40425531914894,49.4179916381836
"2019-04-12 18:25:00",1555093500,7.57446808510638,50.8082853794098
"2019-04-12 18:30:00",1555093800,7.65957446808511,48.5920403562946
"2019-04-12 18:35:00",1555094100,7.54166666666667,48.4136434415492
"2019-04-12 18:40:00",1555094400,7.53191489361702,46.510747273763
"2019-04-12 18:45:00",1555094700,7.59574468085106,48.6344827505258
"2019-04-12 18:50:00",1555095000,7.52083333333333,50.0865688099581
"2019-04-12 18:55:00",1555095300,7.68085106382979,53.5386868229619
"2019-04-12 19:00:00",1555095600,7.59574468085106,52.2890756494859
"2019-04-12 19:05:00",1555095900,7.31914893617021,52.3703702761803
"2019-04-12 19:10:00",1555096200,7.3125,53.7189631938934
"2019-04-12 19:15:00",1555096500,7.17021276595745,52.837000480065
"2019-04-12 19:20:00",1555096800,7.4468085106383,53.2038701829456
"2019-04-12 19:25:00",1555097100,7.625,54.248156673937
"2019-04-12 19:30:00",1555097400,7.38297872340426,53.6927032953576
"2019-04-12 19:35:00",1555097700,7.74468085106383,53.8369794368744
"2019-04-12 19:40:00",1555098000,8.1063829787234,55.4089957948715
"2019-04-12 19:45:00",1555098300,8.02083333333333,56.9231139152281
"2019-04-12 19:50:00",1555098600,7.97872340425532,56.3269558906555
"2019-04-12 19:55:00",1555098900,8.14893617021277,55.1368244540307
"2019-04-12 20:00:00",1555099200,8.31914893617021,55.2422019958496
"2019-04-12 20:05:00",1555099500,8.97872340425532,55.3370405909527
"2019-04-12 20:10:00",1555099800,8.12765957446809,56.0995589930837
"2019-04-12 20:15:00",1555100100,8.1063829787234,53.9976427102391
"2019-04-12 20:20:00",1555100400,7.93617021276596,51.9668581033055
"2019-04-12 20:25:00",1555100700,8,54.4986503601074
"2019-04-12 20:30:00",1555101000,7.93103448275862,54.2568026623094
"2019-04-12 20:35:00",1555101300,8.08510638297872,51.8300447463989
"2019-04-12 20:40:00",1555101600,8.06896551724138,51.881580023118
"2019-04-12 20:45:00",1555101900,7.74468085106383,NULL
"2019-04-12 20:50:00",1555102200,7.80851063829787,52.5259575313992
"2019-04-12 20:55:00",1555102500,7.72916666666667,54.2319821444425
"2019-04-12 21:00:00",1555102800,7.72340425531915,54.4553126834688
"2019-04-12 21:05:00",1555103100,7.91489361702128,53.3836092065882
"2019-04-12 21:10:00",1555103400,7.82978723404255,51.5486419401973
"2019-04-12 21:15:00",1555103700,7.41666666666667,54.1377917499077
"2019-04-12 21:20:00",1555104000,7.27659574468085,53.444902975348
"2019-04-12 21:25:00",1555104300,7.06382978723404,52.6205545313218
"2019-04-12 21:30:00",1555104600,7.12765957446809,54.3784993489583
"2019-04-12 21:35:00",1555104900,6.91666666666667,53.0603596124894
"2019-04-12 21:40:00",1555105200,6.91489361702128,53.6075459993803
"2019-04-12 21:45:00",1555105500,6.76595744680851,54.3339977741241
"2019-04-12 21:50:00",1555105800,6.73684210526316,53.0653363704681
"2019-04-12 21:55:00",1555106100,6.57894736842105,53.1574165530321
"2019-04-12 22:00:00",1555106400,6.93617021276596,52.7801056816464
"2019-04-12 22:05:00",1555106700,6.95833333333333,49.6587220191956
"2019-04-12 22:10:00",1555107000,7,47.0252208709717
"2019-04-12 22:15:00",1555107300,7.51063829787234,50.0872177675546
"2019-04-12 22:20:00",1555107600,7.40425531914894,51.9325964450836
"2019-04-12 22:25:00",1555107900,7.8125,50.5610904458128
"2019-04-12 22:30:00",1555108200,7.87234042553191,54.3223615373884
"2019-04-12 22:35:00",1555108500,7.77083333333333,52.011037686976
"2019-04-12 22:40:00",1555108800,7.65957446808511,53.5037987406661
"2019-04-12 22:45:00",1555109100,7.40425531914894,55.0043836183186
"2019-04-12 22:50:00",1555109400,7.72916666666667,58.2593014564043
"2019-04-12 22:55:00",1555109700,7.68085106382979,56.0792148590088
"2019-04-12 23:00:00",1555110000,7.12765957446809,55.2715617937919
"2019-04-12 23:05:00",1555110300,7.1,51.9464993000031
"2019-04-12 23:10:00",1555110600,7.4,54.516199229676
"2019-04-12 23:15:00",1555110900,7.25531914893617,54.8933940839164
"2019-04-12 23:20:00",1555111200,7.5,52.272761571975
"2019-04-12 23:25:00",1555111500,7.87234042553191,51.2618665812928
"2019-04-12 23:30:00",1555111800,8.02127659574468,51.3138305850145
"2019-04-12 23:35:00",1555112100,8.48936170212766,52.6797919750214
"2019-04-12 23:40:00",1555112400,7.79166666666667,55.105128242856
"2019-04-12 23:45:00",1555112700,7.67857142857143,57.6439817452136
"2019-04-12 23:50:00",1555113000,7.72916666666667,54.9627080190749
"2019-04-12 23:55:00",1555113300,8.02127659574468,52.7221258254278
"2019-04-13 00:00:00",1555113600,7.63829787234043,48.9284558907533
"2019-04-13 00:05:00",1555113900,7.39583333333333,53.1817810793957
"2019-04-13 00:10:00",1555114200,7.17021276595745,54.3045753196434
"2019-04-13 00:15:00",1555114500,7,51.4294291904994
"2019-04-13 00:20:00",1555114800,7.12765957446809,54.5241394491757
"2019-04-13 00:25:00",1555115100,7.08333333333333,50.383655048552
"2019-04-13 00:30:00",1555115400,7.31914893617021,54.1612338111514
"2019-04-13 00:35:00",1555115700,7.58333333333333,52.8293123127502
"2019-04-13 00:40:00",1555116000,8,52.0879412992501
"2019-04-13 00:45:00",1555116300,8.31914893617021,48.6572476387024
"2019-04-13 00:50:00",1555116600,8.77083333333333,52.4009287907527
"2019-04-13 00:55:00",1555116900,9.06382978723404,52.2428573785826
"2019-04-13 01:00:00",1555117200,8.51063829787234,49.169839411606
"2019-04-13 01:05:00",1555117500,8.77083333333333,48.1704361613204
"2019-04-13 01:10:00",1555117800,8.82978723404255,48.3173413888002
"2019-04-13 01:15:00",1555118100,8.76086956521739,48.0400260098009
"2019-04-13 01:20:00",1555118400,8.83333333333333,48.3934429841883
"2019-04-13 01:25:00",1555118700,8.82608695652174,46.9781568550769
"2019-04-13 01:30:00",1555119000,8.80851063829787,52.8666715268736
"2019-04-13 01:35:00",1555119300,8.72916666666667,48.9570734977722
"2019-04-13 01:40:00",1555119600,8.5531914893617,54.2180128574371
"2019-04-13 01:45:00",1555119900,8.93617021276596,53.1072167441958
"2019-04-13 01:50:00",1555120200,8.4468085106383,52.2327561771168
